"Death Match (Converse + Thrasher Magazine)","Scoot Inn","Converse and Thrasher Magazine Present Death Match! 
Featuring: 
Outside Stage: 
12pm: Paws 
1pm: The Orwells 
2pm: Bleached 
3pm: King Tuff 
4pm: Chelsea Light Moving 
5pm:  The Black Angels 
Inside Stage: 
12:30pm: Heliotropes 
1:30pm: White Lung 
2:30pm: Tashaki Miyaki 
3:30pm: Allah Las 
4:30pm: Mac Demarco 
5:30pm: Merchandise","2013-03-14 12:00:00","2013-03-14 18:00:00","1308 E 4th St","","","","http://austin2013.sched.org/event/5471de50f5137c91ae58653c9e5c8e13","Party, Unofficial","na"
"Drive the Noize Showcase","Karma Lounge","With performances from: 
Willy Joy 
Chevy Woods 
Berner  
Tuki Carter  
Chance The Rapper  
Branchez   
Sweater Beats   
The Chalice  
Free admittance with RSVP.","2013-03-14 12:00:00","2013-03-14 17:00:00","105 E 5th St","","","","http://austin2013.sched.org/event/2f1c7bdb1c610ac76dc83601ed9ade4c","Party, Unofficial","http://www.eventbrite.com/event/5614868222/sched"
"Heartbreaker Banquet @ Willie Nelson's Ranch","Willie Nelson's Ranch","Heartbreaker Banquet is the ultimate refuge in the midst of SXSW, providing guests a one-of-a-kind music experience completely removed from the festival hoards. A longtime creative hub for some of the worldﾒs most heralded musicians, Nelsonﾒs ﾓLuck, Texasﾔ will be open to the public to host some of todayﾒs most talked about acts. Willie Nelson's ranch, the endearingly nicknamed Luck, Texas, once served as the backdrop for the 1986 Western Red Headed Stranger 
Medicine Show Stage: 
Jim James 
Michael Kiwanuka 
Phosphoresent 
Shovels & Rope 
Diamond Rugs 
Elle King 
Houndmouth 
The Happen-Ins 
The Treasures 
Acoustic Chapel Stage: 
Will Johnson 
Hurray For The Riff Raff 
Valerie June 
Shakey Graves 
Spirit Family Reunion 
Samantha Crain 
Riley Downing & The Tumbleweeds 
Lonesome Heros 
Jonny Burke 
The Mastersons 
For more information, Visit http://www.heartbreakerbanquet.com/ 
http://goo.gl/maps/9YceA","2013-03-14 12:00:00","2013-03-14 12:00:00","1100 Bee Creek Rd","Spicewood","TX","78669","http://austin2013.sched.org/event/983540e69c76ea1d7da14ebd7f2367a7","Party, Unofficial","na"
"I Guess I'm Floating & YVYNYL Day Party","The Hype Hotel","Featuring: 
Austra 
CHVRCHES 
Mister Lies 
Flume 
Chris Malinchak 
St Lucia 
Sir Sly 
S O H N","2013-03-14 12:00:00","2013-03-14 12:00:00","301 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/2e71cd7cf1d264980d853d622722fa55","Party, Unofficial","http://hypem.com/hotel/"
"Insound Party (Oh My Rockness!)","Club de Ville","Free show - $5 beer bracelet gets you a beer with unlimited refills 
Featuring: 
Marnie Stern 
Cheatahs 
The Soft Moon 
Bleeding Rainbow 
Widowspeak 
Mac DeMarco 
Roomrunner","2013-03-14 12:00:00","2013-03-14 12:00:00","900 Red River St","","","","http://austin2013.sched.org/event/2e943344423d6fe5e370e50410e1e8a2","Party, Unofficial","na"
"Lucy's South by South Austin Fried Chicken Revival","Lucy's Fried Chicken","Featuring: 
12pm: Tony Scalzo 
1pm: Henry Wagons 
2pm: ﾭ Charlie Faye 
3pm: Steve Forbert 
4pm: ﾭ Out of our Tree, featuring Tim Easton and Megan Palmer 
5pm: Shinyribs","2013-03-14 12:00:00","2013-03-14 18:00:00","2218 College Ave","Austin","TX","78704","http://austin2013.sched.org/event/ee56f7058ed3a1b3d53e4eab9f3d87ed","Party, Unofficial","na"
"MidCoast Takeover Day Two (Midwest Music Foundation)","Shangri-La","Free with RSVP 
This event promises four days of music, mayhem, and general debauchery ﾗ the definitive Midwestern musical throw down. MidCoast Takeover will showcase bands from Kansas City, Lawrence, and the Midwest region. 
Main Stage: 
12:00pm: Lindsey OﾒBrien Band 
12:30pm: Post Paradise 
1:00pm: Flashbulb Fires 
1:45pm: The Yawpers 
2:15pm: Fierce Bad Rabbit 
3:00pm: Gregory Alan Isakov 
3:45pm: Barcelona 
4:30pm: Adam Lee 
5:15pm: David George & A Crooked Mile 
6:00pm: Tiny Horse 
6:45pm: Two Cow Garage 
7:30pm: Troubadour Dali 
8:15pm: Not A Planet 
9:00pm: We Are Voices 
9:45pm: A Silent Film 
10:30pm: Antennas Up 
11:15pm: Architects 
Acoustic Stage: 
1:15pm: Natural E 
2:00pm: Pete Stein 
2:45pm: Adam Lee 
3:30pm: Matt Woods 
4:15pm: Fredda 
5:00pm: Lovers & Madmen 
5:45pm: Picardy III 
6:30pm: Paul Banks & The Carousels 
7:15pm: Six Percent","2013-03-14 12:00:00","2013-03-14 00:00:00","1016 E 6th St","Austin","TX","78702","http://austin2013.sched.org/event/3e033126fc518f4b052271a24a429911","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/14/midcoast-takeover-2013-day-two-free-w-rsvp-on-do512"
"Music for Listeners","The Flat Top Burger Shop","Music for Listeners are back for our fifth year of day parties and our second at the Flat Top Burger Shop. Please know that all shows are free, all ages and no RSVP or wristband is required. 
Artists include: 
The Fox and the Bird   
Laura Cantrell   
His Clancyness  
Fear of Men  
The Ghosts  
Loveinks  
Deaf Club","2013-03-14 12:00:00","2013-03-14 19:00:00","1900 Manor Rd","Austin","TX","78722","http://austin2013.sched.org/event/55d51ddea97760218376b83d45446efd","Party, Unofficial","na"
"NotSXSW Amelia's Day Two","Amelia's","12pm: Hank & Shaidri Alrich 
1pm: Stuart Burns 
2pm: My Darling Clementine 
3pm: Granville Automatic 
4pm: Jon Byrd 
5pm: Grant Peeples","2013-03-14 12:00:00","2013-03-14 18:00:00","2213 South 1st","Austin","TX","78704","http://austin2013.sched.org/event/6efeabe575a4412e336e920910b6b9f0","Party, Unofficial","na"
"NotSXSW Giddy Ups Day Two","Giddy Ups","12pm: Susan Herndon 
1pm: Doug & Telisha 
2pm: Paula Held 
3pm: Brad Boyer 
4pm: Amy Speace 
5pm: Charlie Faye 
6pm: John Lilly 
7pm: Billy Coulter 
8pm: Ruthie & The Wranglers 
9pm: Renee Wahl 
10pm: Calico 
11pm: Todd May","2013-03-14 12:00:00","2013-03-14 00:00:00","12010 Manchaca Rd","Austin","TX","78748","http://austin2013.sched.org/event/d3078e6a48d26f305f82a805003d488b","Party, Unofficial","na"
"Oxford American's Louisiana in Austin","Yard Dog","Last year, The Oxford American's music issue focused on the state of  
Louisiana. This year, the magazine makes its debut at SXSW with a day party  
featuring bands from Louisiana. The Hot 8 Brass Band, Lost Bayou Ramblers,  
Katey Red and Cheeky Blakk, Hurray for the Riff Raff, Luke Winslow-King, and  
Victor Olston will play the event, sponsored by Louisiana Office of Tourism  
and MySpiltMilk.com. The party is free and open to the public.","2013-03-14 12:00:00","2013-03-14 18:00:00","1510 S. Congress Ave","Austin","TX","","http://austin2013.sched.org/event/90cf6935ba4f375254474be2bb40dea6","Party, Unofficial","na"
"Ranch by Chicken Ranch","Hole in the Wall","Free with RSVP 
Chicken Ranch Records and Friends present their annual Ranch by Chicken Ranch Day Party at Hole in The Wall and East Side King! 
Featuring: 
Peelander-Z 
The Woggles 
Starlings, TN 
Tiger! Tiger! 
Moonlight Towers 
Mr.Lewis & The Funeral 5 
DFI 
The Neal Pollack Invasion 
Subsonics","2013-03-14 12:00:00","2013-03-14 12:00:00","2538 Guadalupe St","Austin","TX","78705","http://austin2013.sched.org/event/9200b25a7c1c538b2e0a88dc39a99b6c","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/14/ranch-by-chicken-ranch-2013"
"SXSJ (Jo's Coffee & Hotel San Jose)","Hotel San Jose","Join KUTX 98.9 and Hotel San Jose in the parking lot of Jo's Coffee right in the heart of South Congress for a free show! 
Featuring: 
12:00pm: Sallie Ford & the Sound Outside 
1:00pm: Hayden 
2:00pm: Nicki Bluhm and The Gramblers 
3:00pm: Tom O'Dell 
4:00pm: Diego Garcia 
5:00pm: Kelly Willis and Bruce Robison 
6:00pm: Billy Joe Shaver 
7:00pm: Sergio Mendoza y La Orkestra","2013-03-14 12:00:00","2013-03-14 20:00:00","1316 South Congress","Austin","TX","78704","http://austin2013.sched.org/event/79b044eb25fe4f6d26a7f96e4a0df8dd","Party, Unofficial","na"
"The Best Damn SXSW Showcase You Or Your Mother Will Ever See","East Avenue Lounge","Free cover, tasty riffs, groovy times - All will be delivered when you join us for the show. Twenty different acts bring in their own distinct flavor and soul, yet all share the same passions and goals; to create music that can be shared and loved. No matter who you are, you're sure to find something or someone to connect to with this diverse group of talented artists. 
Funk-It Stage: 
3:15pm: Hot Ashes 
4:00pm: Exiles 
4:45pm: Room Runner 
5:30pm: Hunting Club 
6:15pm: The Jelly Project 
7:00pm: Color Pharmacy 
7:45pm: James Quall 
8:30pm: Ghostmouth 
9:15pm: Zelazowa 
10:00pm: Squares 
10:45pm:Wiping Out Thosands 
Chaperone Stage: 
3:15pm: Germaine Gemberling & Ol Yeller 
4:00pm: The Loom 
4:45pm: Cait Leary 
5:30pm: Mark Kroos 
6:15pm: Nobody's Darlings 
7:00pm: Actual Wolf 
7:45pm: Southwire 
8:30pm: Ol Yeller 
9:15pm: West of Aldine 
10:00pm: Charlie Parr 
10:45pm: BNLX","2013-03-14 12:00:00","2013-03-14 02:00:00","90 N IH 35","Austin","TX","78701","http://austin2013.sched.org/event/e649939819eb50a127fb903034cc1934","Party, Unofficial","na"
"The Breeding Ground Unofficial Showcase","Frontier Bar","Brave New Breed Entertainment has put together a great unofficial showcase during SXSW this year! 
Arists include: 
Talib Kweli 
Houseshoes (DJ set) 
The TWURKAHOLICS Crew 
Dub-O 
Zaiah Burke 
Nate Greyski 
Lowercase Letters 
Tay Black 
Triple Threat 
Young Rell 
Opal Rose 
+ More TBA","2013-03-14 12:00:00","2013-03-14 18:00:00","2421 Webberville E","Austin","TX","78702","http://austin2013.sched.org/event/eb4bdfc0796efc3791d90396e69c9780","Party, Unofficial","na"
"The Deli's Hangover Hideout","J Blacks","Come hang at the Deli's first unofficial SXSW party!  
Artists include: 
Kiddo 
Bets 
The Killing Floor  
Jack Carty 
Kacey Johansing 
Rachel Sage 
Shark Week  
Bike Thief 
Hannah Georgas 
Lauren O'Connell 
Norwegian Arms 
Christopher Paul Stelling 
Laura Stevenson 
Jesca Hoop","2013-03-14 12:00:00","2013-03-14 19:00:00","710 W 6th St","Austin","TX","","http://austin2013.sched.org/event/388a880cc73d5d9df375d4523af26293","Party, Unofficial","https://www.facebook.com/events/430657497009766/"
"The Midgetmen's Texas Jumpstart 6","The Side Bar","Free with RSVP 
Huge thanks to our friends at Birds Barbershop and GTOX. 
The full line up and times are as follows: 
Inside Stage: 
12:00-12:30pm Big Ups 
12:45-1:15pm Audacity 
1:30-2:00pm Team Spirit 
2:15-2:45pm Automagik 
3:00-3:30pm Warm Soda 
3:45-4:15pm Spider Bags 
4:30-5:00pm Diarrhea Planet  
Outside Stage: 
12:15-12:45pm The Beards 
1:00-1:30pm The Sights 
1:45-2:15pm BRONCHO 
2:30-3:00pm Midgetmen 
3:15-3:45pm 4onthefloor 
4:00-4:30pm Hounds Below 
4:45-5:15pm Paws","2013-03-14 12:00:00","2013-03-14 17:30:00","602 E. 7th St","Austin","TX","78701","http://austin2013.sched.org/event/f4f5003bdd67efa23dbd29442a9163d5","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/14/the-midgetmens-texas-jumpstart-6"
"The Mishawaka / Vinefield Day Party","Shangri-La","Free with RSVP, Complimentary Coyote Gold Margaritas. 
Featuring: 
12:00pm: Lindsey O'Brien Band 
12:35pm: Post Paradise 
1:10pm: Flashbulb Fires 
1:45pm: The Yawpers 
2:20pm: Fierce Bad Rabbit 
3:00pm: Gregory Alan Isakov (presented by Mishawaka Amphitheatre) 
3:45pm: Barcelona 
For more information: 
http://www.vinefield.com/j25/","2013-03-14 12:00:00","2013-03-14 16:15:00","1016 E 6th St","Austin","TX","78702","http://austin2013.sched.org/event/0d03108e0c4674877db5e9b3d7b5aa41","Party, Unofficial","http://www.coloradomusicparty.com/"
"The Spotify House","The Spotify House","Join us at the Spotify House! Weﾒve got everything from daily live performances by some of the most buzzed about bands, artist DJ sets, local food truck flavors, ping-pong, photobooth, giveaways and more. 
Spotify Premium users will be getting the VIP house treatment with hosted food and drink. Sign-up for a 30-day free Premium trial here.","2013-03-14 12:00:00","2013-03-14 18:00:00","1010 East Cesar Chavez","Austin","TX","78701","http://austin2013.sched.org/event/9a0048d0064af17b4c5c5e9a2b62783f","Party, Unofficial","http://spotifyhouse.splashthat.com/"
"The Track Meet in Austin","The Eastern","The famous Producer Beat Battle The Track Meet is taking over the Eastern during SXSW! 
Bring your hottest beats/instrumentals on cd! We are battling head to head to find out who is the best producer in Austin! 
No cover charge. (Come be a part of the judging crowd! Free Beer!) If you're a producer and would like to compete, there is a $25 fee.  
Performances by Kazy D, Mic Skills, and Mr. Envi.","2013-03-14 12:00:00","2013-03-14 14:00:00","1511 East 6th","Austin","TX","78702","http://austin2013.sched.org/event/5d7ca5dace41db47fbfa9412d02ca123","Party, Unofficial","na"
"Twangfest and KDHX","Broken Spoke","Now in their 14th year, the Twangfest day parties are among the most 
anticipated afternoon events during the week-long South By Southwest 
gathering. 
The lineup for the 2013 parties will feature 18 national and St. 
Louis-based artists from a wide-range of twangy genres. 
Main Stage: 
1:00pm: The Lone Bellow 
2:00pm: Kelly Hogan 
3:00pm: Bruce Robinson and Kelly Willis 
4:00pm: Dale Watson 
Lobby Stage: 
12:30pm: Pretty Little Empire 
1:30pm: The Carper Family 
2:30pm: Whitehourse 
3:30pm: Rox Sexsmith 
Each RSVP may bring up to three guests.","2013-03-14 12:00:00","2013-03-14 17:00:00","3201 S Lamar Blvd","Austin","TX","78704","http://austin2013.sched.org/event/983668b3c4940ddbb81b6eeea6ad2a60","Party, Unofficial","http://twangfest.com/sxsw"
"Waterloo Records Party Day Two","Waterloo Records","Four days of live music on the outside stage. Free and open to the public, no badges or wristbands required.  
Day Two (Thursday 3/14) featuring: 
12pm - The Airborne Toxic Event 
1pm - Diamond Rings 
2pm - Wild Belle 
3pm - Gold Fields 
4pm - The Joy Formidable 
5pm - The Coup 
6pm - Ratking","2013-03-14 12:00:00","2013-03-14 19:00:00","600 N Lamar Blvd","Austin","TX","","http://austin2013.sched.org/event/53b6d1c79826b9e095114f88bb80cf9b","Party, Unofficial","na"
"We Listen For You & Sonablast! Showcase","Kenny Dorham's Backyard","FREE....FREE....FREE 
LINEUP: 
Rod Argent and Colin Blunstone of The Zombies (acoustic set) 
Et Tu Bruc� 
Dent May 
Nerves Junior 
Shugo Tokumaru 
The Pass 
Royal Bangs 
Conveyor 
Miracles Of Modern Science  
Acoustic Sets All Day From: 
Hip Hatchet & Christopher Denny 
Co-Sponsored by The 405, Pretty Much Amazing, The Music Ninja, The Decibel Tolls, and We All Want Someone To Shout For","2013-03-14 12:00:00","2013-03-14 18:45:00","1106 E 11th St.","Austin","TX","","http://austin2013.sched.org/event/d0b2fb6843c6e4b185df24c2ea697306","Party, Unofficial","https://www.facebook.com/events/431655626919802/"
"Wuwu Fest","Russian House of Austin","Circus on the Moon Presents Wuwu Fest! 
Celebrating the Grand Opening of Wuwu Sushi! 
80+ bands in six days! 
Two Locations: 
Russian House and Wuwu Sushi 
Free Sushi Everyday - 12pm, 7pm & 12am! 
RSVP and Like Wuwu Sushi on Facebook for free sushi/drinks 
*Like Circus on the Moon for a chance to win free swag! 
Featuring: 
Cave Painting 
Grandkids 
Bears of Blue River 
Spirit Animal 
SIX60 
*Set times to come","2013-03-14 12:00:00","2013-03-14 02:00:00","307 E 5th","Austin","TX","78701","http://austin2013.sched.org/event/295428f80c91bfefa76dd3400dbacbb7","Party, Unofficial","http://wuwufest-eventful.eventbrite.com/r/eventful"
"Wuwu Fest","Wuwu Sushi","Circus on the Moon Presents Wuwu Fest! 
Celebrating the Grand Opening of Wuwu Sushi! 
80+ bands in six days! 
Two Locations: 
Russian House and Wuwu Sushi 
Free Sushi Everyday - 12pm, 7pm & 12am! 
RSVP and Like Wuwu Sushi on Facebook for free sushi/drinks 
*Like Circus on the Moon for a chance to win free swag! 
Featuring: 
Megafauna 
Gus + Scout 
The Tontons 
Ruby Jane 
Whiskey Shivers 
Calliope Musicals 
Ghostbunny 
Japanther 
Hereticks 
The Naturals 
*Set times to come","2013-03-14 12:00:00","2013-03-14 02:00:00","1407 East 7th Street","Austin","TX","78702","http://austin2013.sched.org/event/f524d69b3c91758f1fd0b2de97a0f4e6","Party, Unofficial","http://wuwufest-eventful.eventbrite.com/r/eventful"
"Blurt & Dogfish Head Industry of Music Showcase","The Ginger Man Pub","We are extremely excited to announce our annual Day Party along with our partner, Dogfish Head.  This year's lineup is completely insane, we are extremely excited to have all of these bands participating and expect this to be the best year ever. We cannot stress enough the important of getting to the venue early, as last year we had a line out the door for over an hour all day long.  It will be difficult to get in so if you push it and come too soon to your favorite bands performance we cannot guarantee entry. 
Lineup 
1:00 - 1:30 Mike Scott & Steve Wickham of The Waterboys  
1:45 - 2:15 Waco Brothers ﾭ   
2:30 - 3:00 Walter Salas-Humara  
3:15 - 3:45 Twin Peaks ﾭ  
4:00 - 4:30 White Mystery ﾭ  
4:45 - 5:15 Kelly Hogan ﾭ  
5:30 - 6:10 Jon Langford & Skull Orchard ﾭ  
6:30 - 7:00 The Defibulators ﾭ  
7:20 - 7:50 Chris Mills/Chris Rees  
8:10 - 8:40 Churchwood  
9:00 - 9:30 Deano & the Purvs ﾭ  
9:50 - 10:20 The Shades  
10:40 - 11:10 Seth Glier ﾭ  
11:30 - 12:00 Walk on Project Band ﾭ  
12:20 - 1:00a Autumn Owls ﾭ","2013-03-14 13:00:00","2013-03-14 02:00:00","301 Lavaca St","Austin","TX","78701","http://austin2013.sched.org/event/88a39c7fb0e13d9a4bbf37a05b20296a","Party, Unofficial","na"
